Glyma.01G091400	114	146	0.5710200190657769	Glyma.08G110500	18	51	0.7539332913782253	30	88.235
Glyma.01G091400	90	2098	0.9313632030505243	Glyma.09G075200	10	2060	0.9309194854692711	1954	94.993
Glyma.01G228700	1	1926	1.0	Glyma.01G228700	1	1926	1.0	1926	100.000
Glyma.01G228700	634	1861	0.711318795430945	Glyma.11G011500	849	2077	0.6583373378183566	1186	96.344
Glyma.01G228700	81	271	0.711318795430945	Glyma.11G011500	270	460	0.6583373378183566	184	96.335
Glyma.02G130400	977	2042	0.604225352112676	Glyma.01G091400	965	2030	0.613441372735939	1010	94.658
Glyma.02G130400	122	343	0.604225352112676	Glyma.01G091400	181	402	0.613441372735939	214	96.396
Glyma.02G130400	2043	2077	0.604225352112676	Glyma.01G091400	2056	2090	0.613441372735939	32	92.500
Glyma.02G130400	31	63	0.604225352112676	Glyma.01G091400	101	132	0.613441372735939	31	93.939
Glyma.02G130400	1	2130	1.0	Glyma.02G130400	1	2130	1.0	2130	100.000
Glyma.02G130400	989	1982	0.5338028169014084	Glyma.05G153200	529	1522	0.6759809750297265	913	91.851
Glyma.02G130400	142	324	0.5338028169014084	Glyma.05G153200	218	400	0.6759809750297265	169	92.350
Glyma.02G130400	2038	2068	0.5338028169014084	Glyma.05G153200	1635	1665	0.6759809750297265	29	93.548
Glyma.02G130400	35	63	0.5338028169014084	Glyma.05G153200	141	169	0.6759809750297265	26	89.655
Glyma.02G130400	989	1982	0.5328638497652582	Glyma.08G109500	431	1424	0.6796407185628742	911	91.650
Glyma.02G130400	141	324	0.5328638497652582	Glyma.08G109500	117	300	0.6796407185628742	168	91.304
Glyma.02G130400	2038	2097	0.5328638497652582	Glyma.08G109500	1563	1622	0.6796407185628742	56	93.333
Glyma.02G130400	963	1981	0.5136150234741784	Glyma.08G110340	270	1288	0.8493788819875776	925	90.775
Glyma.02G130400	142	324	0.5136150234741784	Glyma.08G110340	1	183	0.8493788819875776	169	92.350
Glyma.02G130400	989	1975	0.5300469483568075	Glyma.08G110420	376	1362	0.6913655848132272	901	91.287
Glyma.02G130400	142	324	0.5300469483568075	Glyma.08G110420	80	262	0.6913655848132272	171	93.443
Glyma.02G130400	2046	2114	0.5300469483568075	Glyma.08G110420	1486	1553	0.6913655848132272	57	82.609
Glyma.02G130400	989	1982	0.5408450704225352	Glyma.08G110460	367	1360	0.7011564211807669	910	91.549
Glyma.02G130400	142	324	0.5408450704225352	Glyma.08G110460	71	253	0.7011564211807669	165	90.164
Glyma.02G130400	2038	2093	0.5408450704225352	Glyma.08G110460	1468	1526	0.7011564211807669	51	86.441
Glyma.02G130400	40	66	0.5408450704225352	Glyma.08G110460	10	36	0.7011564211807669	26	96.296
Glyma.02G130400	963	1987	0.5305164319248826	Glyma.08G110500	350	1374	0.7111390811831341	930	90.732
Glyma.02G130400	142	324	0.5305164319248826	Glyma.08G110500	81	263	0.7111390811831341	170	92.896
Glyma.02G130400	2012	2042	0.5305164319248826	Glyma.08G110500	1430	1460	0.7111390811831341	30	96.774
Glyma.02G130400	929	2034	0.6657276995305165	Glyma.09G075200	883	1986	0.6755597903763697	1043	94.304
Glyma.02G130400	12	339	0.6657276995305165	Glyma.09G075200	1	318	0.6755597903763697	299	90.881
Glyma.02G130400	2038	2121	0.6657276995305165	Glyma.09G075200	2013	2096	0.6755597903763697	76	90.476
Glyma.05G153200	529	1524	0.6730083234244947	Glyma.01G091400	977	1972	0.5395614871306006	927	93.072
Glyma.05G153200	218	403	0.6730083234244947	Glyma.01G091400	201	386	0.5395614871306006	176	94.624
Glyma.05G153200	1634	1665	0.6730083234244947	Glyma.01G091400	2050	2081	0.5395614871306006	29	90.625
Glyma.05G153200	529	1522	0.6759809750297265	Glyma.02G130400	989	1982	0.5338028169014084	913	91.851
Glyma.05G153200	218	400	0.6759809750297265	Glyma.02G130400	142	324	0.5338028169014084	169	92.350
Glyma.05G153200	1635	1665	0.6759809750297265	Glyma.02G130400	2038	2068	0.5338028169014084	29	93.548
Glyma.05G153200	141	169	0.6759809750297265	Glyma.02G130400	35	63	0.5338028169014084	26	89.655
Glyma.05G153200	1	1682	1.0	Glyma.05G153200	1	1682	1.0	1682	100.000
Glyma.05G153200	218	1529	0.7812128418549346	Glyma.08G109500	118	1431	0.7868263473053893	1238	93.930
Glyma.05G153200	1530	1573	0.7812128418549346	Glyma.08G109500	1455	1498	0.7868263473053893	37	89.062
Glyma.05G153200	1626	1665	0.7812128418549346	Glyma.08G109500	1554	1593	0.7868263473053893	39	97.500
Glyma.05G153200	218	1521	0.7253269916765755	Glyma.08G110340	1	1288	0.9472049689440993	1220	93.558
Glyma.05G153200	213	1581	0.7800237812128419	Glyma.08G110420	75	1424	0.8034292712798531	1269	92.628
Glyma.05G153200	1631	1678	0.7800237812128419	Glyma.08G110420	1474	1521	0.8034292712798531	43	89.583
Glyma.05G153200	137	1523	0.7901307966706302	Glyma.08G110460	1	1361	0.8088861838101035	1285	92.646
Glyma.05G153200	1634	1681	0.7901307966706302	Glyma.08G110460	1467	1517	0.8088861838101035	44	86.275
Glyma.05G153200	134	1524	0.7675386444708681	Glyma.08G110500	1	1371	0.8124606670862178	1291	92.545
Glyma.05G153200	529	1524	0.6712247324613555	Glyma.09G075200	942	1937	0.5378751786565031	925	92.871
Glyma.05G153200	218	403	0.6712247324613555	Glyma.09G075200	121	306	0.5378751786565031	175	94.086
Glyma.05G153200	1634	1665	0.6712247324613555	Glyma.09G075200	2012	2043	0.5378751786565031	29	90.625
Glyma.06G118550	1	2911	1.0	Glyma.06G118550	1	2911	1.0	2911	100.000
Glyma.08G109500	431	1426	0.6778443113772455	Glyma.01G091400	977	1972	0.5395614871306006	927	93.072
Glyma.08G109500	117	302	0.6778443113772455	Glyma.01G091400	200	385	0.5395614871306006	174	93.548
Glyma.08G109500	1562	1594	0.6778443113772455	Glyma.01G091400	2050	2082	0.5395614871306006	31	93.939
Glyma.08G109500	431	1424	0.6796407185628742	Glyma.02G130400	989	1982	0.5328638497652582	911	91.650
Glyma.08G109500	117	300	0.6796407185628742	Glyma.02G130400	141	324	0.5328638497652582	168	91.304
Glyma.08G109500	1563	1622	0.6796407185628742	Glyma.02G130400	2038	2097	0.5328638497652582	56	93.333
Glyma.08G109500	118	1431	0.7868263473053893	Glyma.05G153200	218	1529	0.7812128418549346	1238	93.930
Glyma.08G109500	1455	1498	0.7868263473053893	Glyma.05G153200	1530	1573	0.7812128418549346	37	89.062
Glyma.08G109500	1554	1593	0.7868263473053893	Glyma.05G153200	1626	1665	0.7812128418549346	39	97.500
Glyma.08G109500	1	1670	1.0	Glyma.08G109500	1	1670	1.0	1670	100.000
Glyma.08G109500	118	1423	0.7461077844311377	Glyma.08G110340	1	1288	0.967391304347826	1246	95.406
Glyma.08G109500	118	1426	0.8035928143712575	Glyma.08G110420	80	1371	0.8218003674219229	1248	95.340
Glyma.08G109500	1473	1520	0.8035928143712575	Glyma.08G110420	1391	1438	0.8218003674219229	42	87.500
Glyma.08G109500	1559	1589	0.8035928143712575	Glyma.08G110420	1474	1504	0.8218003674219229	29	93.548
Glyma.08G109500	1613	1639	0.8035928143712575	Glyma.08G110420	1528	1554	0.8218003674219229	23	85.185
Glyma.08G109500	118	1425	0.8197604790419162	Glyma.08G110460	71	1361	0.8332318928788801	1248	95.413
Glyma.08G109500	1486	1594	0.8197604790419162	Glyma.08G110460	1393	1499	0.8332318928788801	90	82.569
Glyma.08G109500	1603	1639	0.8197604790419162	Glyma.08G110460	1511	1547	0.8332318928788801	31	83.784
Glyma.08G109500	118	1426	0.7688622754491018	Glyma.08G110500	81	1371	0.8080553807426054	1248	95.340
Glyma.08G109500	1602	1639	0.7688622754491018	Glyma.08G110500	1515	1552	0.8080553807426054	36	94.737
Glyma.08G109500	431	1426	0.7	Glyma.09G075200	942	1937	0.5569318723201524	926	92.972
Glyma.08G109500	117	302	0.7	Glyma.09G075200	120	305	0.5569318723201524	173	93.011
Glyma.08G109500	1562	1639	0.7	Glyma.09G075200	2012	2090	0.5569318723201524	70	88.608
Glyma.08G110340	287	1288	0.8555900621118012	Glyma.01G091400	968	1969	0.5252621544327931	925	92.315
Glyma.08G110340	1	186	0.8555900621118012	Glyma.01G091400	201	386	0.5252621544327931	177	95.161
Glyma.08G110340	270	1288	0.8493788819875776	Glyma.02G130400	963	1981	0.5136150234741784	925	90.775
Glyma.08G110340	1	183	0.8493788819875776	Glyma.02G130400	142	324	0.5136150234741784	169	92.350
Glyma.08G110340	1	1288	0.9472049689440993	Glyma.05G153200	218	1521	0.7253269916765755	1220	93.558
Glyma.08G110340	1	1288	0.967391304347826	Glyma.08G109500	118	1423	0.7461077844311377	1246	95.406
Glyma.08G110340	1	1288	1.0	Glyma.08G110340	1	1288	1.0	1288	100.000
Glyma.08G110340	1	1282	0.9658385093167702	Glyma.08G110420	80	1362	0.7617881200244948	1244	96.734
Glyma.08G110340	1	1288	0.968167701863354	Glyma.08G110460	71	1359	0.7589774802191114	1247	96.517
Glyma.08G110340	1	1288	0.9976708074534162	Glyma.08G110500	81	1368	0.8086847073631215	1285	99.767
Glyma.08G110340	270	1288	0.8649068322981367	Glyma.09G075200	916	1934	0.5307289185326346	938	92.051
Glyma.08G110340	1	186	0.8649068322981367	Glyma.09G075200	121	306	0.5307289185326346	176	94.624
Glyma.08G110420	376	1374	0.7072872014696877	Glyma.01G091400	977	1975	0.5505243088655862	926	92.693
Glyma.08G110420	80	265	0.7072872014696877	Glyma.01G091400	201	386	0.5505243088655862	179	96.237
Glyma.08G110420	1477	1504	0.7072872014696877	Glyma.01G091400	2050	2077	0.5505243088655862	25	89.286
Glyma.08G110420	7	32	0.7072872014696877	Glyma.01G091400	92	118	0.5505243088655862	25	92.593
Glyma.08G110420	376	1362	0.6913655848132272	Glyma.02G130400	989	1975	0.5300469483568075	901	91.287
Glyma.08G110420	80	262	0.6913655848132272	Glyma.02G130400	142	324	0.5300469483568075	171	93.443
Glyma.08G110420	1486	1553	0.6913655848132272	Glyma.02G130400	2046	2114	0.5300469483568075	57	82.609
Glyma.08G110420	75	1424	0.8034292712798531	Glyma.05G153200	213	1581	0.7800237812128419	1269	92.628
Glyma.08G110420	1474	1521	0.8034292712798531	Glyma.05G153200	1631	1678	0.7800237812128419	43	89.583
Glyma.08G110420	80	1371	0.8218003674219229	Glyma.08G109500	118	1426	0.8035928143712575	1248	95.340
Glyma.08G110420	1391	1438	0.8218003674219229	Glyma.08G109500	1473	1520	0.8035928143712575	42	87.500
Glyma.08G110420	1474	1504	0.8218003674219229	Glyma.08G109500	1559	1589	0.8035928143712575	29	93.548
Glyma.08G110420	1528	1554	0.8218003674219229	Glyma.08G109500	1613	1639	0.8035928143712575	23	85.185
Glyma.08G110420	80	1362	0.7617881200244948	Glyma.08G110340	1	1282	0.9658385093167702	1244	96.734
Glyma.08G110420	1	1633	1.0	Glyma.08G110420	1	1633	1.0	1633	100.000
Glyma.08G110420	67	1387	0.8658909981628904	Glyma.08G110460	58	1379	0.8606208155812538	1299	98.260
Glyma.08G110420	1477	1610	0.8658909981628904	Glyma.08G110460	1467	1603	0.8606208155812538	115	83.942
Glyma.08G110420	67	1416	0.8297611757501531	Glyma.08G110500	68	1417	0.8527375707992448	1306	96.455
Glyma.08G110420	1526	1579	0.8297611757501531	Glyma.08G110500	1524	1578	0.8527375707992448	49	89.091
Glyma.08G110420	346	1374	0.7219840783833436	Glyma.09G075200	916	1940	0.5616960457360648	947	92.031
Glyma.08G110420	80	265	0.7219840783833436	Glyma.09G075200	121	306	0.5616960457360648	178	95.699
Glyma.08G110420	1526	1557	0.7219840783833436	Glyma.09G075200	2061	2093	0.5616960457360648	29	87.879
Glyma.08G110420	7	32	0.7219840783833436	Glyma.09G075200	12	38	0.5616960457360648	25	92.593
Glyma.08G110460	367	1361	0.7139379184418746	Glyma.01G091400	977	1971	0.5591039084842707	924	92.864
Glyma.08G110460	71	256	0.7139379184418746	Glyma.01G091400	201	386	0.5591039084842707	172	92.473
Glyma.08G110460	1418	1502	0.7139379184418746	Glyma.01G091400	1999	2085	0.5591039084842707	77	87.500
Glyma.08G110460	367	1360	0.7011564211807669	Glyma.02G130400	989	1982	0.5408450704225352	910	91.549
Glyma.08G110460	71	253	0.7011564211807669	Glyma.02G130400	142	324	0.5408450704225352	165	90.164
Glyma.08G110460	1468	1526	0.7011564211807669	Glyma.02G130400	2038	2093	0.5408450704225352	51	86.441
Glyma.08G110460	10	36	0.7011564211807669	Glyma.02G130400	40	66	0.5408450704225352	26	96.296
Glyma.08G110460	1	1361	0.8088861838101035	Glyma.05G153200	137	1523	0.7901307966706302	1285	92.646
Glyma.08G110460	1467	1517	0.8088861838101035	Glyma.05G153200	1634	1681	0.7901307966706302	44	86.275
Glyma.08G110460	71	1361	0.8332318928788801	Glyma.08G109500	118	1425	0.8197604790419162	1248	95.413
Glyma.08G110460	1393	1499	0.8332318928788801	Glyma.08G109500	1486	1594	0.8197604790419162	90	82.569
Glyma.08G110460	1511	1547	0.8332318928788801	Glyma.08G109500	1603	1639	0.8197604790419162	31	83.784
Glyma.08G110460	71	1359	0.7589774802191114	Glyma.08G110340	1	1288	0.968167701863354	1247	96.517
Glyma.08G110460	58	1379	0.8606208155812538	Glyma.08G110420	67	1387	0.8658909981628904	1299	98.260
Glyma.08G110460	1467	1603	0.8606208155812538	Glyma.08G110420	1477	1610	0.8658909981628904	115	83.942
Glyma.08G110460	1	1643	1.0	Glyma.08G110460	1	1643	1.0	1643	100.000
Glyma.08G110460	1	1442	0.8764455264759586	Glyma.08G110500	4	1454	0.9062303335431089	1382	94.918
Glyma.08G110460	1507	1571	0.8764455264759586	Glyma.08G110500	1512	1577	0.9062303335431089	58	87.879
Glyma.08G110460	337	1361	0.7194157029823494	Glyma.09G075200	916	1936	0.5631252977608385	945	92.195
Glyma.08G110460	71	256	0.7194157029823494	Glyma.09G075200	121	306	0.5631252977608385	171	91.935
Glyma.08G110460	1467	1502	0.7194157029823494	Glyma.09G075200	2012	2047	0.5631252977608385	34	94.444
Glyma.08G110460	1515	1550	0.7194157029823494	Glyma.09G075200	2057	2093	0.5631252977608385	32	86.486
Glyma.08G110500	367	1374	0.7539332913782253	Glyma.01G091400	968	1975	0.5710200190657769	931	92.361
Glyma.08G110500	81	266	0.7539332913782253	Glyma.01G091400	201	386	0.5710200190657769	178	95.699
Glyma.08G110500	1430	1461	0.7539332913782253	Glyma.01G091400	1999	2031	0.5710200190657769	32	96.970
Glyma.08G110500	1462	1492	0.7539332913782253	Glyma.01G091400	2045	2074	0.5710200190657769	27	88.571
Glyma.08G110500	18	51	0.7539332913782253	Glyma.01G091400	114	146	0.5710200190657769	30	88.235
Glyma.08G110500	350	1374	0.7111390811831341	Glyma.02G130400	963	1987	0.5305164319248826	930	90.732
Glyma.08G110500	81	263	0.7111390811831341	Glyma.02G130400	142	324	0.5305164319248826	170	92.896
Glyma.08G110500	1430	1460	0.7111390811831341	Glyma.02G130400	2012	2042	0.5305164319248826	30	96.774
Glyma.08G110500	1	1371	0.8124606670862178	Glyma.05G153200	134	1524	0.7675386444708681	1291	92.545
Glyma.08G110500	81	1371	0.8080553807426054	Glyma.08G109500	118	1426	0.7688622754491018	1248	95.340
Glyma.08G110500	1515	1552	0.8080553807426054	Glyma.08G109500	1602	1639	0.7688622754491018	36	94.737
Glyma.08G110500	81	1368	0.8086847073631215	Glyma.08G110340	1	1288	0.9976708074534162	1285	99.767
Glyma.08G110500	68	1417	0.8527375707992448	Glyma.08G110420	67	1416	0.8297611757501531	1306	96.455
Glyma.08G110500	1524	1578	0.8527375707992448	Glyma.08G110420	1526	1579	0.8297611757501531	49	89.091
Glyma.08G110500	4	1454	0.9062303335431089	Glyma.08G110460	1	1442	0.8764455264759586	1382	94.918
Glyma.08G110500	1512	1577	0.9062303335431089	Glyma.08G110460	1507	1571	0.8764455264759586	58	87.879
Glyma.08G110500	1	1589	1.0	Glyma.08G110500	1	1589	1.0	1589	100.000
Glyma.08G110500	350	1374	0.7438640654499685	Glyma.09G075200	916	1940	0.5631252977608385	944	92.098
Glyma.08G110500	81	266	0.7438640654499685	Glyma.09G075200	121	306	0.5631252977608385	177	95.161
Glyma.08G110500	1520	1552	0.7438640654499685	Glyma.09G075200	2057	2090	0.5631252977608385	31	91.176
Glyma.08G110500	18	51	0.7438640654499685	Glyma.09G075200	34	66	0.5631252977608385	30	88.235
Glyma.09G075200	10	2060	0.9309194854692711	Glyma.01G091400	90	2098	0.9313632030505243	1954	94.993
Glyma.09G075200	883	1986	0.6755597903763697	Glyma.02G130400	929	2034	0.6657276995305165	1043	94.304
Glyma.09G075200	1	318	0.6755597903763697	Glyma.02G130400	12	339	0.6657276995305165	299	90.881
Glyma.09G075200	2013	2096	0.6755597903763697	Glyma.02G130400	2038	2121	0.6657276995305165	76	90.476
Glyma.09G075200	942	1937	0.5378751786565031	Glyma.05G153200	529	1524	0.6712247324613555	925	92.871
Glyma.09G075200	121	306	0.5378751786565031	Glyma.05G153200	218	403	0.6712247324613555	175	94.086
Glyma.09G075200	2012	2043	0.5378751786565031	Glyma.05G153200	1634	1665	0.6712247324613555	29	90.625
Glyma.09G075200	942	1937	0.5569318723201524	Glyma.08G109500	431	1426	0.7	926	92.972
Glyma.09G075200	120	305	0.5569318723201524	Glyma.08G109500	117	302	0.7	173	93.011
Glyma.09G075200	2012	2090	0.5569318723201524	Glyma.08G109500	1562	1639	0.7	70	88.608
Glyma.09G075200	916	1934	0.5307289185326346	Glyma.08G110340	270	1288	0.8649068322981367	938	92.051
Glyma.09G075200	121	306	0.5307289185326346	Glyma.08G110340	1	186	0.8649068322981367	176	94.624
Glyma.09G075200	916	1940	0.5616960457360648	Glyma.08G110420	346	1374	0.7219840783833436	947	92.031
Glyma.09G075200	121	306	0.5616960457360648	Glyma.08G110420	80	265	0.7219840783833436	178	95.699
Glyma.09G075200	2061	2093	0.5616960457360648	Glyma.08G110420	1526	1557	0.7219840783833436	29	87.879
Glyma.09G075200	12	38	0.5616960457360648	Glyma.08G110420	7	32	0.7219840783833436	25	92.593
Glyma.09G075200	916	1936	0.5631252977608385	Glyma.08G110460	337	1361	0.7194157029823494	945	92.195
Glyma.09G075200	121	306	0.5631252977608385	Glyma.08G110460	71	256	0.7194157029823494	171	91.935
Glyma.09G075200	2012	2047	0.5631252977608385	Glyma.08G110460	1467	1502	0.7194157029823494	34	94.444
Glyma.09G075200	2057	2093	0.5631252977608385	Glyma.08G110460	1515	1550	0.7194157029823494	32	86.486
Glyma.09G075200	916	1940	0.5631252977608385	Glyma.08G110500	350	1374	0.7438640654499685	944	92.098
Glyma.09G075200	121	306	0.5631252977608385	Glyma.08G110500	81	266	0.7438640654499685	177	95.161
Glyma.09G075200	2057	2090	0.5631252977608385	Glyma.08G110500	1520	1552	0.7438640654499685	31	91.176
Glyma.09G075200	34	66	0.5631252977608385	Glyma.08G110500	18	51	0.7438640654499685	30	88.235
Glyma.09G075200	1	2099	1.0	Glyma.09G075200	1	2099	1.0	2099	100.000
Glyma.11G011500	849	2077	0.6583373378183566	Glyma.01G228700	634	1861	0.711318795430945	1186	96.344
Glyma.11G011500	270	460	0.6583373378183566	Glyma.01G228700	81	271	0.711318795430945	184	96.335
Glyma.11G011500	1	2081	1.0	Glyma.11G011500	1	2081	1.0	2081	100.000
Glyma.19G105100	1	2943	1.0	Glyma.19G105100	1	2943	1.0	2943	100.000
